Unnamed: 0,ID,URL,Type,Label,Content,Image_Name
332,1516841969120854016,https://twitter.com/ilgiornale/status/1516841969120854016,tweet,1,"La vittoria in #Ucraina si allontana sempre di più per #Putin. A pesare sul possibile esito del conflitto è la posizione degli #Usa, sempre più protagonisti dopo il ruolo marginale assunto nelle fasi iniziali della guerra.

➡️ https://t.co/AnicfCwiTs https://t.co/OE1yI1vIEF",1516841969120854016.jpg
333,1516817557809946633,https://twitter.com/waltergianno/status/1516817557809946633,tweet,2,"🔴 Guerra in #Ucraina 🇺🇦 - La #Russia 🇷🇺 ribadisce ciò che vuole da #Kiev. Ma per #Zelensky #Mosca non è pronta per la #pace 👉 https://t.co/cV2bBAJ7Bp

#UkraineRussiaWar #UkraineWar #UkraineRussianWar #Ukraine #UkraineUnderAttaсk #Putin #Ukrainian #UkraineRussia https://t.co/7OlPgJosQV",1516817557809946633.jpg
334,1516814911711686664,https://twitter.com/SMannapoli/status/1516814911711686664,tweet,2,"#Staino bacchetta Pagliarulo: ""fa trasparire la visione putiniana del conflitto: anche il dittatore russo sostiene di essere entrato in guerra per colpa della Nato. Ma tirare fuori questo argomento significa giustificare la vergognosa offensiva di Mosca"" #Anpi https://t.co/NEve5HZZZg",1516814911711686664.jpg
335,1516763070487531525,https://twitter.com/Alessan06518014/status/1516763070487531525,tweet,1,"Giuro che a casa potranno viverci i pinguini! E solo perché lo dice questa banda di farisaici!
Prometto e giuro temperature polari!
#NotInMyName #Russia #guerra #Putin #Ucraina #media #propaganda #mainstream #UkraineCrisis #Ukraine #NewWorldOrder #temperaturepolari https://t.co/sR6nGNN0wL",1516763070487531525.jpg
336,1516730948905222144,https://twitter.com/Italiantifa/status/1516730948905222144,tweet,2,"Non chiamatela propaganda,ma chiamatela dolore. Il cuore spezzato di una madre ucraina che ha perso il figlio di 17 anni durante un attacco ceceno vi faccia riflettere sui valori della resistenza e gli orrori della guerra .
#PapaFrancesco #guerraucrania #PACE #facciamorete https://t.co/mYu2JTCRTm",1516730948905222144.jpg
337,1516728256418000904,https://twitter.com/waltergianno/status/1516728256418000904,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
338,1516665820105039874,https://twitter.com/CorriereUmbria/status/1516665820105039874,tweet,2,Gli aggiornamenti in diretta del conflitto in Ucraina #guerra #ucraina #russia #Mariupol #Zelensky #putin #mosca #kiev  https://t.co/ZNuReQHGtn https://t.co/mIoyY0vThZ,1516665820105039874.jpg
339,1516466505218674709,https://twitter.com/brandobenifei/status/1516466505218674709,tweet,3,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
340,1516455856090624006,https://twitter.com/ComVentotene/status/1516455856090624006,tweet,2,"Dopo 55 giorni di invasione russa, Mosca continua a ripetere che è tutta colpa dell’Occidente.

Questi macellai dovrebbero ricevere solo pernacchie di risposta e invece ci sono sempre più collaborazionisti che sgomitano per rilanciare la propaganda di #Putin.

#UkraineRussiaWar https://t.co/7B59Qyq1Vm",1516455856090624006.jpg
341,1516407370246668296,https://twitter.com/Giul_Granato/status/1516407370246668296,tweet,2,"Davide, con la fionda, contro Golia.
Il nemico – in rosso – armato di falce e martello.
Quella di #comics for #Ukraine è guerra al comunismo.

Poco importa se Putin abbia denunciato Lenin come il peggiore dei traditori, se la Russia non sia l'URSS.

In guerra conta la propaganda. https://t.co/kpoNYJ9dEn",1516407370246668296.jpg
342,1516310631992942594,https://twitter.com/lanf64/status/1516310631992942594,tweet,2,"#Putin smentisce #Nabiullina: ""Le sanzioni solo un autogol, la nostra economia resiste.""

Solo propaganda, la #Russia è in profonda crisi.

S&amp;P ha declassato il debito a lungo termine in valuta estera detenuto da #Mosca a SD/SD, che equivale al default selettivo.

#PutinWarCrimes https://t.co/R1vlfFKElW",1516310631992942594.jpg
343,1516297904847298560,https://twitter.com/rassegnally/status/1516297904847298560,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
344,1516119030444302344,https://twitter.com/PolScorr/status/1516119030444302344,tweet,1,"Foto da una vetrina di un negozio della via Arbat di Mosca, #Russia

C'è Viktor #Tsoj, leader della band rock Kino. Il loro singolo ПЕРЕМЕН [Cambiamenti, 1987] diventò inno di protesta dei giovani sovietici

Ora è finito fra simboli Z e foto di #Putin che inneggiano alla guerra https://t.co/RQsRLPBuFP",1516119030444302344.jpg
345,1516119030444302344,https://twitter.com/PolScorr/status/1516119030444302344,tweet,1,"Foto da una vetrina di un negozio della via Arbat di Mosca, #Russia

C'è Viktor #Tsoj, leader della band rock Kino. Il loro singolo ПЕРЕМЕН [Cambiamenti, 1987] diventò inno di protesta dei giovani sovietici

Ora è finito fra simboli Z e foto di #Putin che inneggiano alla guerra https://t.co/RQsRLPBuFP",1516119030444302344.jpg
346,1516035553933864966,https://twitter.com/valy_s/status/1516035553933864966,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
347,1515932448462417921,https://twitter.com/CorriereUmbria/status/1515932448462417921,tweet,1,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
348,1515794969021267982,https://twitter.com/MarioCircello/status/1515794969021267982,tweet,1,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
349,1515720850791673863,https://twitter.com/pennaeobiettivo/status/1515720850791673863,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
350,1515683983949975558,https://twitter.com/TitolareList/status/1515683983949975558,tweet,1,"🔴 Battaglia finale a Mariupol e mappa della guerra di Putin.
Tra Kiev e Mosca c'è la 'Novorossiya' del Cremlino. Il Papa: ""In noi c'è ancora lo spirito di Caino"". Guerra nucleare, il manifesto del 1955 di Russell e Einstein che vide il futuro

#List ➡️ https://t.co/VsYA2zDoNr https://t.co/aEGrHM1qdU",1515683983949975558.jpg
351,1515683891125829644,https://twitter.com/masechi/status/1515683891125829644,tweet,2,"🔴 Battaglia finale a Mariupol e mappa della guerra di Putin.
Tra Kiev e Mosca c'è la 'Novorossiya' del Cremlino. Il Papa: ""In noi c'è ancora lo spirito di Caino"". Guerra nucleare, il manifesto del 1955 di Russell e Einstein che vide il futuro

#List ➡️ https://t.co/TOHc8uTYH1 https://t.co/tEYE4F3jJ7",1515683891125829644.jpg
352,1515657229839618049,https://twitter.com/lanf64/status/1515657229839618049,tweet,2,"Il conflitto in #Ucraina scatenato e combattuto da #Mosca con l’assistenza della #Bielorussia, non si sa dove arriverà, atteso che i russi sono indifferenti ad un #escalation della guerra, anche in termini di uso di armi nucleari tattiche.

#PutinWarCrimes #PutinsWar #Mariupol https://t.co/KbV48McXkY",1515657229839618049.jpg
353,1515611960511025156,https://twitter.com/FurioTogio/status/1515611960511025156,tweet,2,"Questo è Gianfranco #Pagliarulo, presidente dell'#anpi, schierata su posizioni pilatesche riguardo la guerra di #Putin contro l'Ucraina

Davvero un personaggio simile, in grado solo di rigurgitare la propaganda russa, può rappresentare il movimento partigiano italiano? #25Aprile https://t.co/9CN19x6rup",1515611960511025156.jpg
354,1515576623575224321,https://twitter.com/GiuseppeDimola6/status/1515576623575224321,tweet,0,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
355,1515234664394412032,https://twitter.com/trasterextremis/status/1515234664394412032,tweet,1,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
356,1515097890330488841,https://twitter.com/SabryLuMilano/status/1515097890330488841,tweet,1,"@Patty40649753 ❗️Secondo informazioni attendibili, il regime di Kiev sta preparando un'altra mostruosa provocazione, simile a quella di #Kramatorsk, per accusare i militari russi di cosiddetti crimini di guerra con massacri di civili.
#Zelensky #putin https://t.co/6KWdsOxS9P",1515097890330488841.jpg
357,1515053366597935105,https://twitter.com/zazoomblog/status/1515053366597935105,tweet,1,Guerra Russia-Ucraina Zelensky a Biden: Riconoscere Mosca ‘Stato sponsor terrorismo’. Da lunedì riapre l’ambasciata italiana a Kiev. Spari contro bus di civili in fuga da Kharkiv e Starobilsk morti e feriti - #Guerra #Russia-Ucraina #Zelensky https://t.co/emMijs4iZY https://t.co/qEz8Q2Or1w,1515053366597935105.jpg
358,1515044261011537922,https://twitter.com/enniolorenzon/status/1515044261011537922,tweet,0,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
359,1514967149407780880,https://twitter.com/zerozeronewsIT/status/1514967149407780880,tweet,2,"#Moskva e dintorni. Pasqua di sangue senza resurrezione fra Mosca e Kiev. L'analisi di Arduino Paniccia sul fallimentare bilancio dei 51 giorni di guerra di Putin e la lezione dell'affondamento dell'ammiraglia della flotta russa 
https://t.co/NpFgBeybop https://t.co/Nh7tpnN0sV",1514967149407780880.jpg
360,1514957636793683971,https://twitter.com/waltergianno/status/1514957636793683971,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
361,1514934769792032773,https://twitter.com/agostinopalazz1/status/1514934769792032773,tweet,0,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
362,1514692533774954500,https://twitter.com/Betty36174919/status/1514692533774954500,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
363,1514681124437508098,https://twitter.com/NicolaTenerelli/status/1514681124437508098,tweet,2,Un grande esempio di giornalismo libero: Zoja Svetova parla senza timore da Mosca contro la guerra di #Putin. #la7 #ottoemezzo https://t.co/jzXbTYa5Gm,1514681124437508098.jpg
364,1514676063988822018,https://twitter.com/Nuanda_74/status/1514676063988822018,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
365,1514656562979221514,https://twitter.com/Borderline_24/status/1514656562979221514,tweet,2,"#Ucraina, cresce bilancio morti: a Kiev ritrovati i corpi di 765 civili. Trenta i bambini 
https://t.co/jIBWZ1rjam
#Guerra https://t.co/EtPyHNe4Na",1514656562979221514.jpg
366,1514651779987824642,https://twitter.com/OrtigiaP/status/1514651779987824642,tweet,2,La #Finlandia si stupisce e teme la reazione di Putin??  Voler entrare nella NATO oggi non è una provocazione? non sarebbe meglio stare calmi e aspettare  la conclusione del conflitto e stabilire nuovi patti dopo?  Provocazioni su provocazioni la guerra nucleare è in Europa https://t.co/EIk3rG081k,1514651779987824642.jpg
367,1514585540531793924,https://twitter.com/waltergianno/status/1514585540531793924,tweet,1,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
368,1514531865021063171,https://twitter.com/waltergianno/status/1514531865021063171,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
369,1514494172249698308,https://twitter.com/CorriereUmbria/status/1514494172249698308,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
370,1514482338918543370,https://twitter.com/RosaBiancaBooks/status/1514482338918543370,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
371,1514363183313600519,https://twitter.com/nonsonpago1/status/1514363183313600519,tweet,2,"“#Mariupol, corpo a corpo”...😔

Infinito Mauro, grazie...💔

#Biani !❣️

“Le vittime di una #guerra, qualsiasi guerra, sono sempre i #civili, che non hanno colpe. Ecco perché la guerra è sbagliata in sé.”

#NOWAR !
#PEACE !🕊
#PEACENOW !

#STOPWARS !🏳️‍🌈

@maurobiani
@repubblica https://t.co/hgZRIcK7bi",1514363183313600519.jpg
372,1514325216343871501,https://twitter.com/balldontliedude/status/1514325216343871501,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
373,1514304572667351043,https://twitter.com/PciToscana/status/1514304572667351043,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
374,1514232287365414913,https://twitter.com/AndreaQuaranti2/status/1514232287365414913,tweet,1,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
375,1514195416497205255,https://twitter.com/tg2rai/status/1514195416497205255,tweet,3,"Guerra in #Ucraina, l'ultima resistenza di #Mariupol. Si combatte corpo a corpo. La città, secondo #Mosca, già in mano russa, #Kiev non conferma. Duemila i soldati ucraini asserragliati. 
Al #Tg2Rai ore 13,00
#13aprile https://t.co/blPyCHOIww",1514195416497205255.jpg
376,1514193963212840964,https://twitter.com/giu33liana/status/1514193963212840964,tweet,0,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
377,1514189264296292357,https://twitter.com/Piu_Europa/status/1514189264296292357,tweet,2,"Putin ha ringraziato “i soldati russi per l'eroismo”. 
Ma a quale eroismo si riferisce?
Ai 191 bambini morti dall’inizio del conflitto?
Ai 20mila morti di #Mariupol?
Al massacro di #Bucha?
O alle donne stuprate?
Per #Putin sono gesti eroici. 
Per noi sono crimini di guerra. https://t.co/SDov6vcaI5",1514189264296292357.jpg
378,1513946843461394433,https://twitter.com/VDBalsamo1/status/1513946843461394433,tweet,1,"Crimini di guerra? L'America non è seconda a nessuno, #Biden anche se avvertito ordinò la fuga dall'Afghanistan,Putin un criminale? certo ma  cercare una via diplomatica al conflitto no? fare la guerra a #Putin col culo degli europei e il sangue degli ucrainici si @matteorenzi https://t.co/AZ5U8h97be",1513946843461394433.jpg
379,1513907016586125315,https://twitter.com/PolScorr/status/1513907016586125315,tweet,2,"""ты под защитой""

""tu sei protetto"", con il militare di #Putin che abbraccia una bambina con bandiera

E sempre la famigerata Z [з] nascosta nelle parole utilizzate

Ormai il centro di #Mosca è il festival di lavaggio del cervello e apologia della guerra https://t.co/gRHmmIE9DW",1513907016586125315.jpg
380,1513844484718669824,https://twitter.com/Piu_Europa/status/1513844484718669824,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
381,1513820755108241408,https://twitter.com/robertapinotti/status/1513820755108241408,tweet,2,"Una guerra nasconde sempre i suoi crimini con la menzogna e la propaganda: ma i conflitti non sono tutti uguali e ci sono i limiti del diritto e della nostra civiltà all'orrore. 
Da leggere la riflessione di Dacia #Maraini di oggi sul @Corriere. https://t.co/fzWXO40I6v",1513820755108241408.jpg
382,1513780766165118980,https://twitter.com/flapox/status/1513780766165118980,tweet,2,Leggo #bug di #enkibilal e mi soffermo su quest'immagine pensando ai massacri della #guerra che il dittatore #Putin sta compiendo in nome di una memoria che non tornerà mai più agli antichi splendori... #guerreRussieUkraine #PutinWarCriminal https://t.co/f5gzOWOs4I,1513780766165118980.jpg
383,1513583199410167810,https://twitter.com/tempoweb/status/1513583199410167810,tweet,1,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
384,1513568494746537985,https://twitter.com/antimafia2000/status/1513568494746537985,tweet,2,#Guerra  #Ucraina : il cancelliere austriaco vola a #Mosca  per colloquio con #Putin https://t.co/WeXOJlUMk5 https://t.co/fEmJoAm1bS,1513568494746537985.jpg
385,1513519474451877897,https://twitter.com/tg2rai/status/1513519474451877897,tweet,3,"Dopo l'incontro con #Zelensky oggi il cancelliere austriaco #Nehammer a #Mosca da #Putin. E' il primo leader europeo  a vedere il capo del Cremlino dall'inizio della guerra. 
Al #Tg2Rai ore 13,00
#11Aprile https://t.co/E35Q7okv3V",1513519474451877897.jpg
386,1513451875022032897,https://twitter.com/FlorenceTV_/status/1513451875022032897,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
387,1513382435370803200,https://twitter.com/rassegnally/status/1513382435370803200,tweet,2,"È l’ #11aprile! E quindi?

* Giorno di guerra n.47 in #Ucraina
* Il premier austriaco #Nehammer a Mosca da #Putin 
* #Draghi ad #Algeri per accordi sul #gas
* Giornata nazionale del #mare

L’ 11 aprile 1961 la prima esibizione di Bob #Dylan https://t.co/nNXovKvKwn",1513382435370803200.jpg
388,1513273516803690500,https://twitter.com/nonelarena/status/1513273516803690500,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
389,1513257392879906819,https://twitter.com/GianniMagini/status/1513257392879906819,tweet,2,"24h su 24 siamo in diretta con la guerra Ucraina. Ne vediamo ogni dettaglio, fino al più macabro.

Tutto il resto scompare.

Gli altri conflitti, gli altri criminali di guerra, gli altri milioni di civili morti non esistono più.

E chi ne ha parlato è in galera.

#FreeAssange https://t.co/uS4N5qNUBl",1513257392879906819.jpg
390,1513230105052651531,https://twitter.com/TV2000it/status/1513230105052651531,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
391,1513212679116271623,https://twitter.com/giu33liana/status/1513212679116271623,tweet,2,"#FacciamoRete #FacciamoInformazione

Guerra in #Ucraina

Il cancelliere austriaco #Nehammer si recherà lunedì a #Mosca per incontrare il presidente #Putin 

(🧐L'#Austria è un Paese #UE neutrale che NON fa parte della #NATO...)

https://t.co/9FhJNKhhbh https://t.co/GVE65XN9R9",1513212679116271623.jpg
392,1513182012928057355,https://twitter.com/momentosera/status/1513182012928057355,tweet,2,"#Kiev: a #Chernobyl rubate sostanze letali. Bombardato e distrutto l'aeroporto di #Dnipro. #Usa: di Putin l'ordine di brutalizzare i civili ucraini. #Buzova, decine di corpi in una fossa comune.#PapaFrancesco chiede cessate il fuoco per Pasqua https://t.co/5U0H2jVK5Y https://t.co/cORjvzUDon",1513182012928057355.jpg
393,1513151247771181059,https://twitter.com/midamaddy/status/1513151247771181059,tweet,1,"Ma che bello,con una guerra in corso,con le bombe che cadono,con i civili ammazzati abbiamo anche il tempo di farci due risate. Tutta scena!! Andate a fanculo attori di merda #putin #attori #bugie #UkraineRussiaWar  #Ucraina #aveterottoilcaxxo https://t.co/zfSCPQqF7y",1513151247771181059.jpg
394,1513004733165826054,https://twitter.com/CambiamentoDel/status/1513004733165826054,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
395,1512857789022015488,https://twitter.com/lanf64/status/1512857789022015488,tweet,1,"Anche le #propaganda #russa fallisce. Notizia riportata troppo presto e poi cancellata, causa i morti provocati senza ragioni militari.

Ennesimo crimine di guerra di #Putin

#PutinIsaWarCriminal https://t.co/vrkS9iSHbC",1512857789022015488.jpg
396,1512856370869063682,https://twitter.com/TitoDiPersio/status/1512856370869063682,tweet,2,"Credete ancora alla propaganda di #Putin?
#Ucraina, #Kiev: 'A #Makariv trovati 133 corpi di persone torturate' #UkraineRussianWar #Kramatorsk #BorisJohnson https://t.co/RrVlGVQcwj",1512856370869063682.jpg
397,1512835598511493120,https://twitter.com/ComVentotene/status/1512835598511493120,tweet,2,"Da un lato fa piacere vedere #Berlusconi condannare il suo compagno di merende #Putin.

Tuttavia vogliamo ricordare al pubblico che 20 anni fa l’uomo “della democrazia e della pace” stava già devastando la Cecenia con una guerra che portò alla morte di 50.000 civili. https://t.co/1zmpFf5QU0",1512835598511493120.jpg
398,1512791516103811073,https://twitter.com/pdnetwork/status/1512791516103811073,tweet,3,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
399,1512766237482405892,https://twitter.com/Damianodanny1/status/1512766237482405892,tweet,1,"Mosca affida destino  guerra in Ucraina a  veterano della Siria
 Cremlino cambia strategia  generale Alexander Dvornikov  comando congiunto  tutte le truppe di terra. Kiev denuncia ritrovamento dei corpi di 132 civili torturati a Makariv 
 ha  esperienza operazioni russe in Siria https://t.co/uiDqEkQmJd",1512766237482405892.jpg
400,1512745038656290822,https://twitter.com/waltergianno/status/1512745038656290822,tweet,1,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
401,1512716004467650567,https://twitter.com/TV2000it/status/1512716004467650567,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
402,1512704501433737217,https://twitter.com/Marko843/status/1512704501433737217,tweet,1,L'estensione della #NATO verso est è sempre rappresentato una minaccia per la #Russia. #Putin ha trovato l'alibi per invadere l'ucraina così come fecero gli #USA in #Afghanistan. La verità è che questa guerra si poteva evitare #UkraineRussianWar https://t.co/dNjZHETZ6x,1512704501433737217.jpg
403,1512485393920188418,https://twitter.com/AlbertoAitini/status/1512485393920188418,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
404,1512478929868980226,https://twitter.com/PolScorr/status/1512478929868980226,tweet,2,"“In questo istante militari russi stanno violentando e uccidendo donne in #Ucraina. Fermate la guerra”

Davanti al Ministero della Difesa, Mosca

È stata arresta

Non facciamo diventare 'normali' questi eventi della #Russia di #Putin, sono abbastanza per incriminarlo https://t.co/lR60HNVqw7",1512478929868980226.jpg
405,1512400965802024966,https://twitter.com/LisaS_1981/status/1512400965802024966,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
406,1512379865877528577,https://twitter.com/zazoomblog/status/1512379865877528577,tweet,1,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
407,1512363658780762112,https://twitter.com/Radio3tweet/status/1512363658780762112,tweet,2,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
408,1512193955756220420,https://twitter.com/plidskeen/status/1512193955756220420,tweet,1,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
409,1512168744235249664,https://twitter.com/BEPPESARNO/status/1512168744235249664,tweet,1,"...Fra un mese l'#8maggio sarà 22° anniversario della 1ª elezione di Vladimir #Putin al #Cremlino

Quanto c'aveva ragione buonanima di Giulietto Chiesa. Oggi hai solo cazzari&amp;pagliacci🤡 che fanno #propaganda per la #guerra.

#Bucha #Condizionatore

#piazzapulita #DrittoeRovescio https://t.co/HaGi0KMNBC",1512168744235249664.jpg
410,1512160720028327941,https://twitter.com/GabryBab10/status/1512160720028327941,tweet,1,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
411,1512140847298617358,https://twitter.com/csalux/status/1512140847298617358,tweet,0,"#Finlandia 
Cavolo con la guerra nucleare non si scherza, e questi provocano Putin da tutte le parti e in tutti i modi. Nella #Nato Hanno perso il cervello!

Tra poco pretenderanno le basi nato pure a Mosca, e se Putin si lamenta è un Dittatore! https://t.co/wHhY1cMssA",1512140847298617358.jpg
412,1512091704920182785,https://twitter.com/AlePedalex/status/1512091704920182785,tweet,1,"Arriva BIM! BUM! BAM!, la tv per i bambini felici in dittatura.

Per @Sputnink_ 
#propaganda #russia #ucraina #putin #zelenskiy #bucha #fake #orsini #guerra #war #looneytunes #satira #vignette #cartoon #pedalex https://t.co/zUaZ90QfA0",1512091704920182785.jpg
413,1512079828861677582,https://twitter.com/Leonellonegrin1/status/1512079828861677582,tweet,1,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
414,1511923380336959492,https://twitter.com/rubio_chef/status/1511923380336959492,tweet,2,"“Chi sostiene l'indagine sui crimini di guerra di Putin, deve esigere le responsabilità di #Bush🇺🇸per la catastrofe in #Iraq🇮🇶 e di @gantzbe🇮🇱 per aver bombardato i civili di #Gaza🇵🇸 vantandosi di averli riportati all'età della pietra” sennò fate ride https://t.co/gjbUqooeOu https://t.co/BDZGzPmIjg",1511923380336959492.jpg
415,1511796426971521034,https://twitter.com/corrado_soldato/status/1511796426971521034,tweet,1,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
416,1511768642815471617,https://twitter.com/Popcorn_87_/status/1511768642815471617,tweet,1,"L'hanno ritrovato morto trivellato dai colpi Sasha quattro anni non c'è più!
Questa guerra è un genocidio contro i civili innocenti. #Putin deve morire! https://t.co/ePlGOKmmtX",1511768642815471617.jpg
417,1511731229925777414,https://twitter.com/redbaro93977318/status/1511731229925777414,tweet,1,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
418,1511716178150019080,https://twitter.com/tommynino/status/1511716178150019080,tweet,2,"A Mariupol i soldati russi hanno allestito crematori mobili per bruciare i corpi degli abitanti uccisi e coprire le tracce dei crimini contro i civili. Lo riferisce il Comune di Mariupol su Telegram, citato da Unian #ANSA https://t.co/Sfd0COAtfB https://t.co/05ui413bll",1511716178150019080.jpg
419,1511630671915143168,https://twitter.com/CaressaGiovanni/status/1511630671915143168,tweet,3,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
420,1511630528407080966,https://twitter.com/ilconterosso1/status/1511630528407080966,tweet,1,"Error: Tweet could not be scraped (Page.wait_for_selector: Timeout 10000ms exceeded.
Call log:
waiting for locator(""[data-testid='tweet']"") to be visible
)",
421,1511612912116371459,https://twitter.com/patriziaprestip/status/1511612912116371459,tweet,2,"In un ufficio di spedizioni in Bielorussia militari di Mosca si preparano a inviare bottino dei saccheggi: televisioni, vestiti, casse audio e tavoli. Di persone torturate uccise stuprate. 
In questa immagine di banale quotidianità c’è tutto l’orrore di questa guerra

#StopPutin https://t.co/lCvP11ixbz",1511612912116371459.jpg
